uid,namedLocation,domainID,siteID,plotID,trapID,weighDate,setDate,collectDate,eventID,ovenStartDate,ovenEndDate,fieldSampleID,sampleCondition,samplePrepMethod,massSampleID,samplingProtocolVersion,biogeoSample,functionalGroup,dryMass,qaDryMass,remarks,measuredBy,publicationDate,release
b4b23162-b443-41b1-89b2-efb0131e1d44,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO061169.20210920,OK,,NEON.LTR.NIWO061169.20210920.NDL,NEON.DOC.001710vH,N,Needles,3.13,N,,,20251206T012136Z,RELEASE-2026
cb4c4a36-6000-42d8-a83d-660d49e31e3a,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO051045.20210920,OK,,NEON.LTR.NIWO051045.20210920.OTH,NEON.DOC.001710vH,N,Other,0,N,,,20251206T012136Z,RELEASE-2026
63a9ee45-cece-442e-9283-b6647a9cc9b2,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO040205.20210920,OK,,NEON.LTR.NIWO040205.20210920.WDY,NEON.DOC.001710vH,N,Woody material,1.11,Y,,,20251206T012136Z,RELEASE-2026
874bc1cf-3f3f-4f29-b479-0a95674cf84f,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO061169.20210920,OK,,NEON.LTR.NIWO061169.20210920.WDY,NEON.DOC.001710vH,N,Woody material,0.005,N,,,20251206T012136Z,RELEASE-2026
db21b721-faa5-4623-9cc6-d89ba7a20c6c,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO063062.20210920,OK,,NEON.LTR.NIWO063062.20210920.SDS,NEON.DOC.001710vH,N,Seeds,0,N,,,20251206T012136Z,RELEASE-2026
3185bf4e-9d24-4b54-8026-490ae602dc15,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO063062.20210920,OK,,NEON.LTR.NIWO063062.20210920.LVS,NEON.DOC.001710vH,N,Leaves,0.005,Y,,,20251206T012136Z,RELEASE-2026
a2607643-0cd8-42f1-9bd5-6d8f5c4db059,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO051045.20210920,OK,,NEON.LTR.NIWO051045.20210920.TWI,NEON.DOC.001710vH,N,Twigs/branches,0.04,N,,,20251206T012136Z,RELEASE-2026
1d703a95-e9ab-477c-97c3-37bfedcb692c,NIWO_064.basePlot.ltr,D13,NIWO,NIWO_064,NIWO_064_103,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO064103.20210920,OK,,NEON.LTR.NIWO064103.20210920.LVS,NEON.DOC.001710vH,N,Leaves,0,N,,,20251206T012136Z,RELEASE-2026
3beb643b-d293-4b1b-a247-04dd48a806a3,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO063062.20210920,OK,,NEON.LTR.NIWO063062.20210920.TWI,NEON.DOC.001710vH,N,Twigs/branches,0.45,Y,,,20251206T012136Z,RELEASE-2026
a40f5f0a-f0ef-490d-a18a-f91316753bf6,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO063062.20210920,OK,,NEON.LTR.NIWO063062.20210920.TWI,NEON.DOC.001710vH,N,Twigs/branches,0.45,N,,,20251206T012136Z,RELEASE-2026
5025b12d-5554-4555-8969-d0dc3fc0669b,NIWO_064.basePlot.ltr,D13,NIWO,NIWO_064,NIWO_064_103,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO064103.20210920,OK,,NEON.LTR.NIWO064103.20210920.TWI,NEON.DOC.001710vH,N,Twigs/branches,0,N,,,20251206T012136Z,RELEASE-2026
afc324aa-a6a6-4242-bffd-975ca501fd96,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO041059.20210920,OK,,NEON.LTR.NIWO041059.20210920.MXT,NEON.DOC.001710vH,N,Mixed,0.23,N,,,20251206T012136Z,RELEASE-2026
33d19089-c8d1-4cbe-af7f-d88dbfacf048,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO061169.20210920,OK,,NEON.LTR.NIWO061169.20210920.LVS,NEON.DOC.001710vH,N,Leaves,0,N,,,20251206T012136Z,RELEASE-2026
4c237fcf-7fd0-4abb-98a3-9bb763160fb2,NIWO_046.basePlot.ltr,D13,NIWO,NIWO_046,NIWO_046_155,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO046155.20210920,OK,,NEON.LTR.NIWO046155.20210920.LVS,NEON.DOC.001710vH,N,Leaves,0.005,N,,,20251206T012136Z,RELEASE-2026
b919f1a4-12b1-41a7-9c27-68c7041db384,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_017,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO067017.20210920,OK,,NEON.LTR.NIWO067017.20210920.OTH,NEON.DOC.001710vH,N,Other,0.005,N,,,20251206T012136Z,RELEASE-2026
316bebfe-8a32-4f10-b98b-7df85ad7303f,NIWO_064.basePlot.ltr,D13,NIWO,NIWO_064,NIWO_064_103,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO064103.20210920,OK,,NEON.LTR.NIWO064103.20210920.FLR,NEON.DOC.001710vH,N,Flowers,0.31,N,,,20251206T012136Z,RELEASE-2026
5d257f64-1cfe-436d-a504-05b9a27df1d1,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO041059.20210920,OK,,NEON.LTR.NIWO041059.20210920.TWI,NEON.DOC.001710vH,N,Twigs/branches,0.69,N,,,20251206T012136Z,RELEASE-2026
690f8003-7203-4b0d-9645-033371da9abc,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO062050.20210920,OK,,NEON.LTR.NIWO062050.20210920.TWI,NEON.DOC.001710vH,N,Twigs/branches,0.54,N,,,20251206T012136Z,RELEASE-2026
7c8150dc-3277-4902-81d1-6320feeeb45a,NIWO_046.basePlot.ltr,D13,NIWO,NIWO_046,NIWO_046_155,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO046155.20210920,OK,,NEON.LTR.NIWO046155.20210920.WDY,NEON.DOC.001710vH,N,Woody material,0.07,N,,,20251206T012136Z,RELEASE-2026
9de4788c-51d3-4564-ba11-0d1e3c084200,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO040205.20210920,OK,,NEON.LTR.NIWO040205.20210920.OTH,NEON.DOC.001710vH,N,Other,0.005,N,,,20251206T012136Z,RELEASE-2026
7baf965b-d639-474e-a0e6-aab82073c446,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO040205.20210920,OK,,NEON.LTR.NIWO040205.20210920.WDY,NEON.DOC.001710vH,N,Woody material,1.1,N,,,20251206T012136Z,RELEASE-2026
ea02caa2-2b47-4f8c-86a1-f7c40ee83c19,NIWO_064.basePlot.ltr,D13,NIWO,NIWO_064,NIWO_064_103,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO064103.20210920,OK,,NEON.LTR.NIWO064103.20210920.MXT,NEON.DOC.001710vH,N,Mixed,0.29,N,,,20251206T012136Z,RELEASE-2026
a046a264-4965-4268-8eea-aae649fd746a,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO057081.20210920,OK,,NEON.LTR.NIWO057081.20210920.WDY,NEON.DOC.001710vH,N,Woody material,0.81,N,,,20251206T012136Z,RELEASE-2026
336c916a-6069-4ba2-a35a-c3fb16f09aa3,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO047197.20210920,OK,,NEON.LTR.NIWO047197.20210920.LVS,NEON.DOC.001710vH,N,Leaves,0.005,N,,,20251206T012136Z,RELEASE-2026
41b106f2-3417-4f54-bfef-f79ec3412c4b,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO062050.20210920,OK,,NEON.LTR.NIWO062050.20210920.FLR,NEON.DOC.001710vH,N,Flowers,0.005,N,,,20251206T012136Z,RELEASE-2026
8d1ae1f4-113c-4ca6-8022-d969bb238b8b,NIWO_064.basePlot.ltr,D13,NIWO,NIWO_064,NIWO_064_103,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO064103.20210920,OK,,NEON.LTR.NIWO064103.20210920.WDY,NEON.DOC.001710vH,N,Woody material,0.04,N,,,20251206T012136Z,RELEASE-2026
c7f442c8-2290-4ca8-9f13-ec6825107b79,NIWO_058.basePlot.ltr,D13,NIWO,NIWO_058,NIWO_058_101,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO058101.20210920,OK,,NEON.LTR.NIWO058101.20210920.OTH,NEON.DOC.001710vH,N,Other,0,N,,,20251206T012136Z,RELEASE-2026
f7b71675-8945-4931-b7e6-49e8a0b85725,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO040205.20210920,OK,,NEON.LTR.NIWO040205.20210920.MXT,NEON.DOC.001710vH,N,Mixed,0.65,N,,,20251206T012136Z,RELEASE-2026
4dc8989e-8103-47cf-8e3b-4770859ba1c2,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO051045.20210920,OK,,NEON.LTR.NIWO051045.20210920.WDY,NEON.DOC.001710vH,N,Woody material,0,N,,,20251206T012136Z,RELEASE-2026
0ae9846b-9d30-45f5-af75-147ff4c6df3f,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_045,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO051045.20210920,OK,,NEON.LTR.NIWO051045.20210920.MXT,NEON.DOC.001710vH,N,Mixed,0.005,N,,,20251206T012136Z,RELEASE-2026
69d45365-c7be-4018-813b-e04b0d96a60b,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO040205.20210920,OK,,NEON.LTR.NIWO040205.20210920.LVS,NEON.DOC.001710vH,N,Leaves,0,N,,,20251206T012136Z,RELEASE-2026
13531151-9161-4e8f-bf57-13a0a12e86dc,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO057081.20210920,OK,,NEON.LTR.NIWO057081.20210920.NDL,NEON.DOC.001710vH,N,Needles,10.73,Y,,,20251206T012136Z,RELEASE-2026
90675a62-3171-46fd-8507-06cbf1e84fd0,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO062050.20210920,OK,,NEON.LTR.NIWO062050.20210920.OTH,NEON.DOC.001710vH,N,Other,0,N,,,20251206T012136Z,RELEASE-2026
b6b8adf4-6044-4c5f-96f3-7b82192a8c81,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_205,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO040205.20210920,OK,,NEON.LTR.NIWO040205.20210920.FLR,NEON.DOC.001710vH,N,Flowers,0.08,N,,,20251206T012136Z,RELEASE-2026
632be84f-da97-4db2-8f57-de7160fa27b7,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_059,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO041059.20210920,OK,,NEON.LTR.NIWO041059.20210920.SDS,NEON.DOC.001710vH,N,Seeds,0.005,N,,,20251206T012136Z,RELEASE-2026
c3f20128-7841-4596-affa-f620d52427af,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO062050.20210920,OK,,NEON.LTR.NIWO062050.20210920.SDS,NEON.DOC.001710vH,N,Seeds,0.005,N,,,20251206T012136Z,RELEASE-2026
23e6b2d6-95aa-4b3c-b15a-a4a80a7f0f0a,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_169,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO061169.20210920,OK,,NEON.LTR.NIWO061169.20210920.WDY,NEON.DOC.001710vH,N,Woody material,0.01,Y,,,20251206T012136Z,RELEASE-2026
8e4c5480-4789-4fdf-a434-6f95ed9a865a,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_050,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO062050.20210920,OK,,NEON.LTR.NIWO062050.20210920.MXT,NEON.DOC.001710vH,N,Mixed,0.24,N,,,20251206T012136Z,RELEASE-2026
130c2515-1552-4b12-b912-ee39ce36fdbf,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO047197.20210920,OK,,NEON.LTR.NIWO047197.20210920.FLR,NEON.DOC.001710vH,N,Flowers,0,N,,,20251206T012136Z,RELEASE-2026
998a71fc-db01-4e94-a10c-bba07195401a,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_197,2021-09-29,2021-08-23,2021-09-20,LTR.2021.NIWO.06,2021-09-22 23:00:00+00:00,2021-09-28 15:00:00+00:00,NEON.LTR.NIWO047197.20210920,OK,,NEON.LTR.NIWO047197.20210920.MXT,NEON.DOC.001710vH,N,Mixed,0.005,N,,,20251206T012136Z,RELEASE-2026
403e61fe-0dc5-49b4-8aa7-845c723dd4f1,NIWO_041.basePlot.ltr,D13,NIWO,NIWO_041,NIWO_041_144,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO041144.20210922,,,NEON.LTR.NIWO041144.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
47ecafc2-c2da-400d-aab0-ce5abb3da6cb,NIWO_067.basePlot.ltr,D13,NIWO,NIWO_067,NIWO_067_043,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO067043.20210922,,,NEON.LTR.NIWO067043.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
90c71f90-b68e-40a4-95c6-5b01bfd8e342,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_139,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,2021-09-23 17:15:00+00:00,2021-09-30 21:45:00+00:00,NEON.LTR.NIWO040139.20210922,OK,,NEON.LTR.NIWO040139.20210922.MXT,NEON.DOC.001710vH,N,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
c006dffd-8414-4a7a-991d-b771cfaa0ba5,NIWO_058.basePlot.ltr,D13,NIWO,NIWO_058,NIWO_058_121,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO058121.20210922,,,NEON.LTR.NIWO058121.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
d8a5e20d-e4f6-4d92-8dc2-d52c11515b98,NIWO_064.basePlot.ltr,D13,NIWO,NIWO_064,NIWO_064_159,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO064159.20210922,,,NEON.LTR.NIWO064159.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
cb2f9e08-bf12-4377-9581-9e185c8745f1,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_139,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,2021-09-23 17:15:00+00:00,2021-09-30 21:45:00+00:00,NEON.LTR.NIWO040139.20210922,OK,,NEON.LTR.NIWO040139.20210922.OTH,NEON.DOC.001710vH,N,Other,0,N,,,20251206T012136Z,RELEASE-2026
b9b6b5d2-6073-4cb2-83c1-7a037b49b25c,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_095,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO057095.20210922,,,NEON.LTR.NIWO057095.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
8d079d4a-1998-4d58-9dd3-768629e51475,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_210,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO063210.20210922,,,NEON.LTR.NIWO063210.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
7289d45d-1f41-4d70-928a-3ec2e909422a,NIWO_051.basePlot.ltr,D13,NIWO,NIWO_051,NIWO_051_103,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO051103.20210922,,,NEON.LTR.NIWO051103.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
3a53ac2d-67b8-47d1-9f78-41d6fe0e7833,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_139,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,2021-09-23 17:15:00+00:00,2021-09-30 21:45:00+00:00,NEON.LTR.NIWO040139.20210922,OK,,NEON.LTR.NIWO040139.20210922.LVS,NEON.DOC.001710vH,N,Leaves,0,N,,,20251206T012136Z,RELEASE-2026
49a35e6c-483d-4fb1-a14b-25507e5bf8d3,NIWO_062.basePlot.ltr,D13,NIWO,NIWO_062,NIWO_062_092,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO062092.20210922,,,NEON.LTR.NIWO062092.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
c671d178-7cd0-4aad-b327-4a2595901bc9,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_139,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,2021-09-23 17:15:00+00:00,2021-09-30 21:45:00+00:00,NEON.LTR.NIWO040139.20210922,OK,,NEON.LTR.NIWO040139.20210922.WDY,NEON.DOC.001710vH,N,Woody material,0,N,,,20251206T012136Z,RELEASE-2026
6a9e8076-297f-4c7c-aacc-b9380ae0e379,NIWO_040.basePlot.ltr,D13,NIWO,NIWO_040,NIWO_040_139,2021-10-01,2020-09-22,2021-09-22,LTR.2021.NIWO.01,2021-09-23 17:15:00+00:00,2021-09-30 21:45:00+00:00,NEON.LTR.NIWO040139.20210922,OK,,NEON.LTR.NIWO040139.20210922.TWI,NEON.DOC.001710vH,N,Twigs/branches,145.25,N,,,20251206T012136Z,RELEASE-2026
b033c308-6b45-4ba4-a8f0-cb090a1a597e,NIWO_047.basePlot.ltr,D13,NIWO,NIWO_047,NIWO_047_120,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO047120.20210922,,,NEON.LTR.NIWO047120.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
b8534f5a-6323-4817-ab8c-e1d231b13fb7,NIWO_046.basePlot.ltr,D13,NIWO,NIWO_046,NIWO_046_006,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO046006.20210922,,,NEON.LTR.NIWO046006.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
50f8a326-8b4b-4f88-8fa5-1a52088a9fd2,NIWO_061.basePlot.ltr,D13,NIWO,NIWO_061,NIWO_061_065,,2020-09-22,2021-09-22,LTR.2021.NIWO.01,,,NEON.LTR.NIWO061065.20210922,,,NEON.LTR.NIWO061065.20210922.MXT,,,Mixed,0,N,,,20251206T012136Z,RELEASE-2026
ae85fb7c-4940-4f2f-94c9-a5afa03c6b25,NIWO_064.basePlot.ltr,D13,NIWO,NIWO_064,NIWO_064_103,2021-10-28,2021-09-20,2021-10-18,LTR.2021.NIWO.07,2021-10-19 22:45:00+00:00,2021-10-27 15:00:00+00:00,NEON.LTR.NIWO064103.20211018,OK,,NEON.LTR.NIWO064103.20211018.MXT,NEON.DOC.001710vH,N,Mixed,0.32,N,,,20251206T014654Z,RELEASE-2026
6d8adbe2-ce8f-4b5e-8f4c-326d8728e39b,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,2021-10-28,2021-09-20,2021-10-18,LTR.2021.NIWO.07,2021-10-19 22:45:00+00:00,2021-10-27 15:00:00+00:00,NEON.LTR.NIWO063062.20211018,OK,,NEON.LTR.NIWO063062.20211018.LVS,NEON.DOC.001710vH,N,Leaves,0.005,N,,,20251206T014654Z,RELEASE-2026
26275f71-951f-47c1-9bb1-486c841890d4,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2021-10-28,2021-09-20,2021-10-18,LTR.2021.NIWO.07,2021-10-19 22:45:00+00:00,2021-10-27 15:00:00+00:00,NEON.LTR.NIWO057081.20211018,OK,,NEON.LTR.NIWO057081.20211018.SDS,NEON.DOC.001710vH,N,Seeds,1.69,N,,,20251206T014654Z,RELEASE-2026
1cc19feb-7bd0-441b-8bf7-eea3f7937a91,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,,2021-09-20,2021-10-18,LTR.2021.NIWO.07,2021-10-19 22:45:00+00:00,2021-10-27 15:00:00+00:00,NEON.LTR.NIWO063062.20211018,OK,,NEON.LTR.NIWO063062.20211018.WDY,NEON.DOC.001710vH,N,Woody material,0,N,,,20251206T014654Z,RELEASE-2026
d30d97d9-4cc7-4b6a-b0ad-04ff230593e7,NIWO_058.basePlot.ltr,D13,NIWO,NIWO_058,NIWO_058_101,,2021-09-20,2021-10-18,LTR.2021.NIWO.07,2021-10-19 22:45:00+00:00,2021-10-27 15:00:00+00:00,NEON.LTR.NIWO058101.20211018,OK,,NEON.LTR.NIWO058101.20211018.TWI,NEON.DOC.001710vH,N,Twigs/branches,0,N,,,20251206T014654Z,RELEASE-2026
a9793b7d-f02a-4b41-9a2f-9faf769a14b9,NIWO_063.basePlot.ltr,D13,NIWO,NIWO_063,NIWO_063_062,,2021-09-20,2021-10-18,LTR.2021.NIWO.07,2021-10-19 22:45:00+00:00,2021-10-27 15:00:00+00:00,NEON.LTR.NIWO063062.20211018,OK,,NEON.LTR.NIWO063062.20211018.FLR,NEON.DOC.001710vH,N,Flowers,0,N,,,20251206T014654Z,RELEASE-2026
dc734b96-ed2a-4cd3-89dc-e6f55b74f5fb,NIWO_057.basePlot.ltr,D13,NIWO,NIWO_057,NIWO_057_081,2021-10-28,2021-09-20,2021-10-18,LTR.2021.NIWO.07,2021-10-19 22:45:00+00:00,2021-10-27 15:00:00+00:00,NEON.LTR.NIWO057081.20211018,OK,,NEON.LTR.NIWO057081.20211018.TWI,NEON.DOC.001710vH,N,Twigs/branches,0.13,N,,,20251206T014654Z,RELEASE-2026
