"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/04/2025","AQS","371010002","1","0.045","ppm","42","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/05/2025","AQS","371010002","1","0.032","ppm","30","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/06/2025","AQS","371010002","1","0.031","ppm","29","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/07/2025","AQS","371010002","1","0.029","ppm","27","West Johnston Co.","16","94.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/08/2025","AQS","371010002","1","0.029","ppm","27","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/09/2025","AQS","371010002","1","0.033","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/10/2025","AQS","371010002","1","0.029","ppm","27","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/11/2025","AQS","371010002","1","0.023","ppm","21","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/12/2025","AQS","371010002","1","0.02","ppm","19","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/13/2025","AQS","371010002","1","0.039","ppm","36","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/14/2025","AQS","371010002","1","0.034","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/15/2025","AQS","371010002","1","0.046","ppm","43","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/16/2025","AQS","371010002","1","0.035","ppm","32","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/17/2025","AQS","371010002","1","0.043","ppm","40","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/18/2025","AQS","371010002","1","0.042","ppm","39","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/19/2025","AQS","371010002","1","0.027","ppm","25","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/20/2025","AQS","371010002","1","0.026","ppm","24","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/21/2025","AQS","371010002","1","0.027","ppm","25","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/22/2025","AQS","371010002","1","0.032","ppm","30","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/23/2025","AQS","371010002","1","0.036","ppm","33","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/24/2025","AQS","371010002","1","0.028","ppm","26","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/25/2025","AQS","371010002","1","0.046","ppm","43","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/26/2025","AQS","371010002","1","0.036","ppm","33","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/27/2025","AQS","371010002","1","0.043","ppm","40","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/28/2025","AQS","371010002","1","0.045","ppm","42","West Johnston Co.","16","94.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/29/2025","AQS","371010002","1","0.05","ppm","46","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/30/2025","AQS","371010002","1","0.045","ppm","42","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"08/31/2025","AQS","371010002","1","0.041","ppm","38","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/01/2025","AQS","371010002","1","0.036","ppm","33","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/02/2025","AQS","371010002","1","0.038","ppm","35","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/03/2025","AQS","371010002","1","0.045","ppm","42","West Johnston Co.","16","94.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/04/2025","AQS","371010002","1","0.051","ppm","47","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/05/2025","AQS","371010002","1","0.046","ppm","43","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/06/2025","AQS","371010002","1","0.043","ppm","40","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/07/2025","AQS","371010002","1","0.023","ppm","21","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/08/2025","AQS","371010002","1","0.041","ppm","38","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/09/2025","AQS","371010002","1","0.034","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/10/2025","AQS","371010002","1","0.022","ppm","20","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/11/2025","AQS","371010002","1","0.026","ppm","24","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/12/2025","AQS","371010002","1","0.044","ppm","41","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/13/2025","AQS","371010002","1","0.045","ppm","42","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/14/2025","AQS","371010002","1","0.044","ppm","41","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/15/2025","AQS","371010002","1","0.044","ppm","41","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/16/2025","AQS","371010002","1","0.04","ppm","37","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/17/2025","AQS","371010002","1","0.038","ppm","35","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/18/2025","AQS","371010002","1","0.044","ppm","41","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/19/2025","AQS","371010002","1","0.053","ppm","49","West Johnston Co.","16","94.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/20/2025","AQS","371010002","1","0.053","ppm","49","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/21/2025","AQS","371010002","1","0.046","ppm","43","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/22/2025","AQS","371010002","1","0.044","ppm","41","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/23/2025","AQS","371010002","1","0.049","ppm","45","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/24/2025","AQS","371010002","1","0.047","ppm","44","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/26/2025","AQS","371010002","1","0.033","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/27/2025","AQS","371010002","1","0.026","ppm","24","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/28/2025","AQS","371010002","1","0.036","ppm","33","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/29/2025","AQS","371010002","1","0.026","ppm","24","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"09/30/2025","AQS","371010002","1","0.033","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/01/2025","AQS","371010002","1","0.034","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/02/2025","AQS","371010002","1","0.032","ppm","30","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/03/2025","AQS","371010002","1","0.036","ppm","33","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/04/2025","AQS","371010002","1","0.036","ppm","33","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/05/2025","AQS","371010002","1","0.033","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/06/2025","AQS","371010002","1","0.038","ppm","35","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/07/2025","AQS","371010002","1","0.033","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/08/2025","AQS","371010002","1","0.03","ppm","28","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/09/2025","AQS","371010002","1","0.038","ppm","35","West Johnston Co.","16","94.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/10/2025","AQS","371010002","1","0.037","ppm","34","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/11/2025","AQS","371010002","1","0.026","ppm","24","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/12/2025","AQS","371010002","1","0.031","ppm","29","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/13/2025","AQS","371010002","1","0.027","ppm","25","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/14/2025","AQS","371010002","1","0.024","ppm","22","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/15/2025","AQS","371010002","1","0.038","ppm","35","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/16/2025","AQS","371010002","1","0.037","ppm","34","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/17/2025","AQS","371010002","1","0.039","ppm","36","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/18/2025","AQS","371010002","1","0.042","ppm","39","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/19/2025","AQS","371010002","1","0.044","ppm","41","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/20/2025","AQS","371010002","1","0.037","ppm","34","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/21/2025","AQS","371010002","1","0.047","ppm","44","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/22/2025","AQS","371010002","1","0.045","ppm","42","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/23/2025","AQS","371010002","1","0.041","ppm","38","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/24/2025","AQS","371010002","1","0.04","ppm","37","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/25/2025","AQS","371010002","1","0.034","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/26/2025","AQS","371010002","1","0.034","ppm","31","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/27/2025","AQS","371010002","1","0.038","ppm","35","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/28/2025","AQS","371010002","1","0.031","ppm","29","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/29/2025","AQS","371010002","1","0.017","ppm","16","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/30/2025","AQS","371010002","1","0.026","ppm","24","West Johnston Co.","17","100.0000","44201","Ozone","047","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"10/31/2025","AirNow","371010002","1","0.037","ppm","34","West Johnston Co.","24","100.0000","44201","Ozone","","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"11/01/2025","AirNow","371010002","1","0.037","ppm","34","West Johnston Co.","24","100.0000","44201","Ozone","","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"11/02/2025","AirNow","371010002","1","0.036","ppm","33","West Johnston Co.","24","100.0000","44201","Ozone","","39580","Raleigh, NC","37","North Carolina","101","Johnston","35.59095","-78.4622"
"03/01/2025","AQS","371070004","1","0.053","ppm","49","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/02/2025","AQS","371070004","1","0.042","ppm","39","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/03/2025","AQS","371070004","1","0.046","ppm","43","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/04/2025","AQS","371070004","1","0.046","ppm","43","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/05/2025","AQS","371070004","1","0.042","ppm","39","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/06/2025","AQS","371070004","1","0.036","ppm","33","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/07/2025","AQS","371070004","1","0.041","ppm","38","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/08/2025","AQS","371070004","1","0.051","ppm","47","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/09/2025","AQS","371070004","1","0.042","ppm","39","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/10/2025","AQS","371070004","1","0.041","ppm","38","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/11/2025","AQS","371070004","1","0.049","ppm","45","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/12/2025","AQS","371070004","1","0.061","ppm","71","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/13/2025","AQS","371070004","1","0.057","ppm","58","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/14/2025","AQS","371070004","1","0.033","ppm","31","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/15/2025","AQS","371070004","1","0.042","ppm","39","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/16/2025","AQS","371070004","1","0.038","ppm","35","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/17/2025","AQS","371070004","1","0.037","ppm","34","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/18/2025","AQS","371070004","1","0.043","ppm","40","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/19/2025","AQS","371070004","1","0.05","ppm","46","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/20/2025","AQS","371070004","1","0.046","ppm","43","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/21/2025","AQS","371070004","1","0.043","ppm","40","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/22/2025","AQS","371070004","1","0.051","ppm","47","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/23/2025","AQS","371070004","1","0.045","ppm","42","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/24/2025","AQS","371070004","1","0.052","ppm","48","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/25/2025","AQS","371070004","1","0.052","ppm","48","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/26/2025","AQS","371070004","1","0.05","ppm","46","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/27/2025","AQS","371070004","1","0.052","ppm","48","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/28/2025","AQS","371070004","1","0.054","ppm","50","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/29/2025","AQS","371070004","1","0.045","ppm","42","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/30/2025","AQS","371070004","1","0.041","ppm","38","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"03/31/2025","AQS","371070004","1","0.035","ppm","32","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/01/2025","AQS","371070004","1","0.038","ppm","35","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/02/2025","AQS","371070004","1","0.041","ppm","38","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/03/2025","AQS","371070004","1","0.03","ppm","28","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/04/2025","AQS","371070004","1","0.032","ppm","30","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/05/2025","AQS","371070004","1","0.034","ppm","31","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/06/2025","AQS","371070004","1","0.036","ppm","33","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/07/2025","AQS","371070004","1","0.036","ppm","33","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/08/2025","AQS","371070004","1","0.046","ppm","43","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/09/2025","AQS","371070004","1","0.046","ppm","43","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/10/2025","AQS","371070004","1","0.05","ppm","46","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/11/2025","AQS","371070004","1","0.045","ppm","42","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/12/2025","AQS","371070004","1","0.035","ppm","32","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/13/2025","AQS","371070004","1","0.046","ppm","43","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/14/2025","AQS","371070004","1","0.056","ppm","54","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/15/2025","AQS","371070004","1","0.052","ppm","48","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/16/2025","AQS","371070004","1","0.05","ppm","46","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/17/2025","AQS","371070004","1","0.054","ppm","50","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/18/2025","AQS","371070004","1","0.055","ppm","51","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/19/2025","AQS","371070004","1","0.047","ppm","44","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/20/2025","AQS","371070004","1","0.044","ppm","41","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/21/2025","AQS","371070004","1","0.049","ppm","45","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/22/2025","AQS","371070004","1","0.046","ppm","43","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
"04/23/2025","AQS","371070004","1","0.045","ppm","42","Lenoir Co. Comm. Coll.","17","100.0000","44201","Ozone","047","28820","Kinston, NC","37","North Carolina","107","Lenoir","35.2318","-77.5669"
